-35.707,2.240,-237.622
-35.767,2.235,-236.123
-35.827,2.230,-234.624
-35.887,2.225,-233.125
-35.948,2.220,-231.626
-36.008,2.220,-230.127
-36.068,2.220,-228.628
-36.128,2.215,-227.129
-36.188,2.210,-225.630
-36.248,2.210,-224.131
-36.308,2.210,-222.632
-36.368,2.210,-221.133
-36.428,2.210,-219.640
-36.493,2.210,-218.146
-36.558,2.210,-216.647
-36.623,2.210,-215.149
-36.688,2.210,-213.656
-36.758,2.210,-212.162
-36.828,2.210,-210.664
-36.898,2.210,-209.165
-36.969,2.210,-207.672
-37.043,2.215,-206.179
-37.119,2.220,-204.675
-37.189,2.220,-203.171
-37.259,2.220,-201.673
-37.329,2.225,-200.174
-37.399,2.230,-198.676
-37.469,2.235,-197.177
-37.539,2.240,-195.678
-37.610,2.245,-194.180
-37.680,2.250,-192.687
-37.755,2.255,-191.194
-37.830,2.260,-189.690
-37.900,2.265,-188.186
-37.970,2.271,-186.693
-38.045,2.281,-185.200
-38.120,2.290,-183.713
-38.205,2.295,-182.227
-38.290,2.300,-180.752
-38.393,2.305,-179.278
-38.499,2.311,-177.809
-38.626,2.321,-176.340
-38.756,2.330,-174.857
-38.895,2.335,-173.375
-39.035,2.340,-171.892
-39.185,2.345,-170.409
-39.335,2.350,-168.911
-39.481,2.355,-167.413
-39.626,2.360,-165.926
-39.776,2.360,-164.438
-39.926,2.360,-162.945
-40.076,2.365,-161.453
-40.227,2.370,-159.960
-40.377,2.375,-158.467
-40.527,2.380,-156.975
-40.677,2.380,-155.482
-40.828,2.380,-153.989
-40.978,2.385,-152.499
-41.128,2.390,-151.029
-41.295,2.396,-149.565
-41.464,2.401,-148.131
-41.677,2.406,-146.713
-41.892,2.411,-145.349
-42.194,2.416,-144.006
-42.506,2.421,-142.683
-42.918,2.432,-141.385
-43.351,2.441,-140.060
-43.859,2.446,-138.750
-44.390,2.452,-137.397
-44.955,2.462,-136.054
-45.530,2.473,-134.695
-46.121,2.488,-133.346
-46.715,2.502,-132.005
-47.322,2.512,-130.693
-47.916,2.523,-129.459
-48.579,2.538,-128.283
-49.250,2.555,-127.160
-50.010,2.576,-126.115
-50.800,2.595,-125.108
-51.697,2.610,-124.166
-52.661,2.627,-123.205
-53.698,2.647,-122.283
-54.784,2.669,-121.340
-55.903,2.694,-120.415
-57.046,2.717,-119.480
-58.189,2.737,-118.561
-59.328,2.759,-117.667
-60.482,2.784,-116.798
-61.642,2.809,-115.950
-62.822,2.834,-115.130
-64.013,2.861,-114.326
-65.236,2.891,-113.544
-66.483,2.919,-112.755
-67.740,2.944,-111.976
-69.005,2.971,-111.198
-70.278,3.001,-110.426
-71.557,3.031,-109.651
-72.836,3.061,-108.879
-74.115,3.091,-108.111
-75.395,3.121,-107.347
-76.675,3.151,-106.588
-77.959,3.181,-105.834
-79.248,3.211,-105.081
-80.539,3.241,-104.330
-81.833,3.272,-103.581
-83.127,3.307,-102.834
-84.421,3.341,-102.091
-85.724,3.371,-101.347
-87.037,3.402,-100.592
-88.344,3.437,-99.830
-89.646,3.470,-99.067
-90.951,3.500,-98.296
-92.261,3.532,-97.512
-93.565,3.567,-96.712
-94.865,3.600,-95.903
-96.149,3.630,-95.081
-97.421,3.660,-94.262
-98.689,3.690,-93.437
-99.956,3.720,-92.606
-101.222,3.750,-91.766
-102.490,3.780,-90.914
-103.759,3.810,-90.040
-105.039,3.838,-89.132
-106.302,3.864,-88.182
-107.559,3.889,-87.195
-108.780,3.914,-86.157
-109.978,3.939,-85.088
-111.125,3.964,-83.980
-112.237,3.987,-82.867
-113.317,4.008,-81.724
-114.376,4.028,-80.568
-115.425,4.048,-79.362
-116.459,4.068,-78.087
-117.458,4.089,-76.715
-118.386,4.107,-75.241
-119.206,4.123,-73.669
-119.884,4.136,-72.051
-120.433,4.146,-70.418
-120.865,4.159,-68.807
-121.218,4.174,-67.239
-121.524,4.183,-65.705
-121.802,4.188,-64.194
-122.066,4.193,-62.698
-122.323,4.198,-61.210
-122.575,4.203,-59.726
-122.826,4.208,-58.249
-123.079,4.213,-56.776
-123.335,4.218,-55.296
-123.588,4.220,-53.812
-123.840,4.220,-52.323
-124.086,4.220,-50.831
-124.331,4.220,-49.317
-124.551,4.220,-47.789
-124.758,4.220,-46.251
-124.932,4.217,-44.706
-125.088,4.212,-43.161
-125.212,4.210,-41.616
-125.320,4.210,-40.077
-125.404,4.210,-38.540
-125.475,4.210,-37.026
-125.542,4.210,-35.521
-125.607,4.210,-34.017
-125.669,4.207,-32.512
-125.729,4.202,-31.015
-125.792,4.200,-29.522
-125.857,4.200,-28.021
-125.919,4.200,-26.517
-125.980,4.200,-25.016
-126.040,4.200,-23.517
-126.100,4.200,-22.018
-126.160,4.200,-20.519
-126.220,4.200,-19.020
-126.280,4.200,-17.521
-126.340,4.200,-16.014
-126.394,4.200,-14.504
-126.444,4.200,-12.989
-126.484,4.200,-11.473
-126.519,4.200,-9.961
-126.548,4.200,-8.450
-126.573,4.200,-6.935
-126.587,4.200,-5.418
-126.597,4.200,-3.913
-126.607,4.196,-2.413
-126.617,4.191,-0.909
-126.624,4.186,0.597
-126.629,4.181,2.094
-126.637,4.180,3.589
-126.647,4.180,5.092
-126.654,4.176,6.598
-126.659,4.171,8.099
-126.664,4.166,9.599
-126.669,4.161,11.095
-126.677,4.153,12.590
-126.687,4.143,14.093
-126.694,4.136,15.599
-126.699,4.131,17.096
-126.707,4.126,18.591
-126.717,4.121,20.094
-126.724,4.116,21.600
-126.729,4.111,23.097
-126.738,4.102,24.592
-126.748,4.092,26.095
-126.754,4.086,27.600
-126.759,4.081,29.098
-126.768,4.076,30.592
-126.778,4.071,32.091
-126.788,4.066,33.591
-126.798,4.061,35.092
-126.808,4.056,36.592
-126.818,4.051,38.092
-126.828,4.046,39.592
-126.838,4.041,41.097
-126.844,4.040,42.602
-126.849,4.040,44.099
-126.858,4.036,45.594
-126.868,4.031,47.093
-126.878,4.026,48.593
-126.888,4.021,50.093
-126.898,4.020,51.594
-126.908,4.020,53.098
-126.914,4.020,54.604
-126.919,4.020,56.096
-126.932,4.016,57.586
-126.947,4.011,59.083
-126.962,4.010,60.584
-126.977,4.010,62.075
-127.000,4.010,63.564
-127.024,4.010,65.048
-127.061,4.010,66.532
-127.101,4.010,68.019
-127.149,4.010,69.508
-127.199,4.010,71.001
-127.252,4.006,72.494
-127.308,4.001,73.997
-127.359,4.000,75.502
-127.409,4.000,76.998
-127.463,4.000,78.492
-127.518,4.000,79.990
-127.573,4.000,81.489
-127.628,4.000,82.988
-127.683,4.000,84.487
-127.738,4.000,85.986
-127.793,4.000,87.486
-127.848,4.000,88.985
-127.904,4.004,90.484
-127.959,4.009,91.983
-128.014,4.010,93.482
-128.069,4.010,94.986
-128.120,4.014,96.491
-128.170,4.019,97.987
-128.224,4.020,99.480
-128.279,4.020,100.974
-128.338,4.024,102.468
-128.398,4.029,103.956
-128.466,4.034,105.444
-128.535,4.039,106.917
-128.625,4.044,108.387
-128.719,4.049,109.866
-128.826,4.059,111.346
-128.934,4.069,112.821
-129.060,4.074,114.293
-129.190,4.079,115.780
-129.324,4.089,117.269
-129.459,4.099,118.758
-129.598,4.104,120.246
-129.738,4.109,121.744
-129.874,4.119,123.243
-130.009,4.129,124.733
-130.149,4.139,126.221
-130.289,4.149,127.719
-130.425,4.159,129.219
-130.560,4.169,130.714
-130.696,4.179,132.207
-130.831,4.189,133.706
-130.963,4.199,135.206
-131.093,4.209,136.701
-131.223,4.223,138.196
-131.354,4.238,139.700
-131.477,4.249,141.206
-131.597,4.259,142.703
-131.717,4.273,144.199
-131.838,4.288,145.699
-131.954,4.304,147.199
-132.069,4.319,148.696
-132.185,4.334,150.192
-132.300,4.349,151.688
-132.415,4.364,153.184
-132.530,4.379,154.684
-132.641,4.398,156.185
-132.753,4.418,157.692
-132.854,4.434,159.200
-132.957,4.449,160.733
-133.027,4.468,162.270
-133.094,4.488,163.818
-133.118,4.509,165.367
-133.139,4.529,166.902
-133.131,4.549,168.435
-133.120,4.569,169.958
-133.091,4.589,171.480
-133.061,4.609,172.981
-133.031,4.629,174.481
-133.001,4.649,175.986
-132.966,4.669,177.491
-132.931,4.689,179.006
-132.881,4.714,180.522
-132.829,4.739,182.070
-132.733,4.759,183.617
-132.632,4.779,185.190
-132.462,4.799,186.759
-132.288,4.819,188.317
-132.054,4.839,189.867
-131.821,4.860,191.394
-131.549,4.875,192.914
-131.280,4.890,194.413
-130.991,4.910,195.908
-130.699,4.930,197.409
-130.382,4.945,198.905
-130.057,4.960,200.433
-129.677,4.975,201.948
-129.281,4.990,203.514
-128.779,5.000,205.054
-128.250,5.010,206.641
-127.563,5.021,208.186
-126.803,5.031,209.797
-125.774,5.042,211.343
-124.583,5.051,212.875
-122.961,5.057,214.267
-121.166,5.060,215.317
-119.063,5.060,216.054
-117.053,5.064,216.252
-115.172,5.070,216.282
-113.406,5.065,216.034
-111.820,5.060,215.791
-110.257,5.055,215.461
-108.775,5.050,215.145
-107.296,5.045,214.817
-105.822,5.039,214.489
-104.350,5.024,214.154
-102.868,5.009,213.814
-101.385,4.994,213.457
-99.815,4.979,213.071
-98.267,4.959,212.582
-96.606,4.939,212.032
-95.019,4.919,211.257
-93.382,4.898,210.394
-91.911,4.872,209.242
-90.540,4.847,208.075
-89.361,4.827,206.728
-88.295,4.805,205.446
-87.345,4.780,204.095
-86.457,4.756,202.806
-85.613,4.736,201.494
-84.790,4.715,200.202
-83.988,4.690,198.900
-83.194,4.665,197.603
-82.414,4.640,196.301
-81.639,4.615,195.005
-80.869,4.590,193.701
-80.095,4.565,192.380
-79.339,4.540,191.043
-78.586,4.515,189.692
-77.861,4.490,188.320
-77.140,4.464,186.924
-76.468,4.434,185.508
-75.813,4.405,184.104
-75.194,4.380,182.689
-74.587,4.354,181.291
-73.997,4.329,179.888
-73.413,4.304,178.493
-72.837,4.279,177.093
-72.263,4.253,175.686
-71.700,4.223,174.272
-71.141,4.194,172.851
-70.600,4.169,171.422
-70.065,4.143,169.989
-69.550,4.113,168.552
-69.042,4.084,167.122
-68.545,4.059,165.689
-68.053,4.033,164.259
-67.569,4.003,162.828
-67.088,3.974,161.402
-66.610,3.949,159.973
-66.133,3.923,158.538
-65.665,3.893,157.102
-65.199,3.863,155.671
-64.736,3.833,154.236
-64.273,3.804,152.790
-63.823,3.779,151.344
-63.377,3.753,149.907
-62.934,3.722,148.468
-62.493,3.692,147.027
-62.056,3.662,145.587
-61.621,3.634,144.151
-61.186,3.609,142.716
-60.751,3.582,141.282
-60.315,3.552,139.851
-59.879,3.523,138.425
-59.437,3.498,136.998
-58.992,3.472,135.561
-58.551,3.442,134.128
-58.111,3.413,132.705
-57.662,3.388,131.280
-57.212,3.362,129.844
-56.766,3.332,128.411
-56.321,3.303,126.991
-55.869,3.278,125.575
-55.414,3.252,124.162
-54.951,3.222,122.758
-54.484,3.193,121.371
-53.995,3.168,119.994
-53.498,3.143,118.623
-52.975,3.118,117.260
-52.442,3.093,115.893
-51.887,3.068,114.527
-51.323,3.043,113.144
-50.755,3.018,111.765
-50.186,2.993,110.391
-49.613,2.968,109.026
-49.037,2.943,107.681
-48.444,2.918,106.354
-47.844,2.892,105.055
-47.211,2.867,103.784
-46.565,2.844,102.545
-45.861,2.824,101.329
-45.132,2.802,100.109
-44.357,2.777,98.905
-43.559,2.752,97.687
-42.735,2.727,96.477
-41.896,2.703,95.256
-41.053,2.683,94.048
-40.209,2.662,92.862
-39.347,2.637,91.695
-38.477,2.612,90.546
-37.583,2.586,89.421
-36.677,2.563,88.316
-35.737,2.543,87.232
-34.778,2.523,86.151
-33.790,2.503,85.086
-32.784,2.481,84.015
-31.767,2.456,82.959
-30.745,2.433,81.915
-29.719,2.413,80.899
-28.697,2.393,79.922
-27.652,2.373,78.991
-26.600,2.353,78.103
-25.502,2.332,77.261
-24.373,2.312,76.437
-23.199,2.292,75.647
-21.992,2.272,74.858
-20.759,2.252,74.089
-19.505,2.232,73.320
-18.247,2.212,72.566
-16.987,2.192,71.827
-15.732,2.172,71.115
-14.487,2.154,70.441
-13.227,2.139,69.809
-11.960,2.124,69.211
-10.658,2.109,68.653
-9.328,2.092,68.106
-7.978,2.072,67.585
-6.610,2.054,67.073
-5.226,2.039,66.577
-3.825,2.024,66.081
-2.431,2.009,65.595
-1.046,1.994,65.127
0.333,1.979,64.681
1.701,1.964,64.265
3.072,1.949,63.886
4.438,1.934,63.541
5.828,1.919,63.237
7.243,1.906,62.949
8.672,1.896,62.687
10.116,1.886,62.436
11.571,1.876,62.201
13.037,1.864,61.970
14.489,1.849,61.750
15.920,1.836,61.552
17.344,1.826,61.385
18.754,1.816,61.248
20.159,1.806,61.154
21.552,1.798,61.097
22.958,1.793,61.093
24.381,1.786,61.116
25.819,1.776,61.179
27.279,1.768,61.256
28.742,1.763,61.354
30.210,1.758,61.462
31.666,1.753,61.584
33.104,1.750,61.725
34.527,1.750,61.892
35.929,1.748,62.087
37.327,1.743,62.324
38.724,1.740,62.590
40.125,1.740,62.896
41.537,1.742,63.224
42.950,1.747,63.578
44.370,1.752,63.947
45.779,1.757,64.331
47.175,1.762,64.730
48.545,1.767,65.147
49.879,1.774,65.589
51.179,1.784,66.067
52.437,1.797,66.583
53.686,1.812,67.167
54.941,1.825,67.794
56.189,1.835,68.468
57.439,1.847,69.172
58.666,1.862,69.898
59.867,1.880,70.648
61.027,1.900,71.416
62.135,1.920,72.214
63.198,1.940,73.049
64.211,1.960,73.927
65.190,1.981,74.860
66.140,2.003,75.846
67.068,2.029,76.882
67.976,2.054,77.958
68.839,2.079,79.034
69.635,2.104,80.133
70.374,2.130,81.234
71.025,2.158,82.370
71.623,2.189,83.526
72.133,2.220,84.732
72.613,2.251,86.000
73.040,2.281,87.319
73.454,2.311,88.688
73.844,2.345,90.086
74.229,2.380,91.513
74.610,2.415,92.953
74.988,2.450,94.391
75.358,2.489,95.830
75.720,2.529,97.254
76.057,2.569,98.677
76.383,2.609,100.091
76.676,2.649,101.509
76.956,2.689,102.931
77.205,2.733,104.359
77.445,2.778,105.800
77.663,2.823,107.250
77.877,2.868,108.720
78.088,2.913,110.199
78.296,2.958,111.674
78.498,3.007,113.150
78.699,3.057,114.637
78.904,3.107,116.127
79.107,3.157,117.601
79.299,3.207,119.072
79.488,3.257,120.546
79.669,3.307,122.023
79.846,3.357,123.493
80.009,3.411,124.962
80.168,3.466,126.434
80.315,3.522,127.909
80.460,3.577,129.392
80.600,3.632,130.879
80.740,3.686,132.371
80.880,3.742,133.864
81.020,3.797,135.352
81.156,3.852,136.840
81.292,3.907,138.340
81.435,3.966,139.842
81.580,4.025,141.337
81.726,4.082,142.830
81.872,4.137,144.331
82.025,4.192,145.833
82.182,4.247,147.335
82.346,4.306,148.837
82.512,4.366,150.333
82.682,4.422,151.828
82.852,4.477,153.323
83.027,4.532,154.818
83.203,4.587,156.308
83.378,4.642,157.796
83.553,4.697,159.290
83.733,4.749,160.785
83.916,4.799,162.296
84.120,4.853,163.810
84.332,4.908,165.335
84.575,4.959,166.860
84.830,5.009,168.391
85.125,5.056,169.918
85.429,5.101,171.430
85.760,5.150,172.933
86.096,5.200,174.418
86.442,5.246,175.894
86.791,5.291,177.365
87.147,5.332,178.833
87.508,5.372,180.311
87.886,5.412,181.787
88.281,5.452,183.304
88.735,5.489,184.816
89.229,5.524,186.394
89.853,5.556,187.938
90.518,5.586,189.490
91.322,5.617,190.968
92.133,5.647,192.401
93.039,5.678,193.763
93.935,5.708,195.080
94.890,5.729,196.349
95.854,5.749,197.616
96.880,5.774,198.832
97.934,5.799,200.069
99.072,5.815,201.229
100.225,5.830,202.389
101.461,5.845,203.457
102.670,5.860,204.494
103.930,5.875,205.463
105.171,5.890,206.415
106.446,5.895,207.320
107.732,5.900,208.230
109.056,5.905,209.083
110.401,5.910,209.944
111.791,5.915,210.729
113.164,5.920,211.500
114.568,5.915,212.211
115.969,5.910,212.918
117.398,5.905,213.567
118.833,5.900,214.216
120.296,5.890,214.804
121.789,5.880,215.397
123.316,5.870,215.899
124.842,5.859,216.392
126.394,5.839,216.797
127.952,5.819,217.194
129.533,5.799,217.498
131.145,5.778,217.795
132.781,5.753,217.970
134.457,5.727,218.126
136.148,5.697,218.119
137.837,5.666,218.081
139.522,5.636,217.878
141.199,5.604,217.638
142.859,5.563,217.234
144.516,5.522,216.777
146.137,5.481,216.144
147.740,5.439,215.438
149.272,5.392,214.546
150.744,5.344,213.580
152.123,5.293,212.446
153.416,5.239,211.234
154.589,5.182,209.878
155.643,5.125,208.464
156.578,5.068,206.935
157.371,5.011,205.347
158.031,4.954,203.687
158.532,4.895,202.006
158.916,4.833,200.298
159.150,4.771,198.593
159.294,4.710,196.889
159.309,4.649,195.201
159.256,4.588,193.526
159.093,4.531,191.875
158.882,4.475,190.248
158.583,4.416,188.648
158.252,4.355,187.074
157.854,4.299,185.525
157.429,4.244,183.978
156.932,4.192,182.453
156.416,4.142,180.955
155.851,4.088,179.484
155.275,4.032,178.034
154.664,3.981,176.605
154.050,3.931,175.197
153.416,3.885,173.802
152.783,3.840,172.425
152.144,3.791,171.055
151.503,3.741,169.688
150.856,3.699,168.324
150.206,3.659,166.959
149.549,3.615,165.598
148.894,3.570,164.248
148.242,3.529,162.900
147.589,3.489,161.549
146.933,3.448,160.197
146.279,3.409,158.847
145.624,3.372,157.498
144.973,3.337,156.155
144.329,3.298,154.812
143.687,3.258,153.469
143.054,3.218,152.124
142.437,3.178,150.807
141.858,3.142,149.483
141.291,3.107,148.162
140.767,3.068,146.826
140.253,3.028,145.488
139.784,2.988,144.134
139.315,2.948,142.747
138.863,2.908,141.346
138.412,2.867,139.932
137.968,2.827,138.513
137.523,2.787,137.083
137.077,2.751,135.651
136.632,2.716,134.219
136.186,2.677,132.787
135.740,2.637,131.355
135.295,2.597,129.923
134.851,2.557,128.496
134.412,2.521,127.069
133.971,2.486,125.631
133.525,2.447,124.192
133.079,2.407,122.759
132.633,2.367,121.327
132.187,2.327,119.895
131.742,2.291,118.463
131.296,2.256,117.031
130.850,2.221,115.599
130.406,2.186,114.171
129.966,2.151,112.743
129.524,2.116,111.307
129.079,2.081,109.871
128.635,2.046,108.437
128.189,2.011,107.003
127.743,1.976,105.571
127.297,1.945,104.139
