106.761,2.580,-99.532
106.630,2.570,-101.031
106.499,2.560,-102.530
106.374,2.550,-104.030
106.249,2.540,-105.520
106.120,2.530,-107.009
105.989,2.520,-108.504
105.859,2.510,-109.998
105.729,2.500,-111.497
105.603,2.485,-112.996
105.478,2.470,-114.486
105.348,2.460,-115.977
105.218,2.450,-117.475
105.092,2.435,-118.974
104.967,2.420,-120.464
104.838,2.405,-121.954
104.708,2.389,-123.448
104.578,2.354,-124.942
104.447,2.319,-126.441
104.322,2.274,-127.940
104.197,2.228,-129.429
104.067,2.168,-130.917
103.937,2.108,-132.411
103.807,2.048,-133.904
103.677,1.988,-135.402
103.551,1.928,-136.899
103.426,1.869,-138.384
103.292,1.829,-139.868
103.158,1.789,-141.357
103.018,1.759,-142.844
102.879,1.729,-144.323
102.724,1.714,-145.800
102.570,1.700,-147.269
102.393,1.695,-148.736
102.214,1.690,-150.216
102.024,1.685,-151.694
101.834,1.680,-153.177
101.640,1.680,-154.660
101.444,1.680,-156.147
101.249,1.680,-157.635
101.054,1.680,-159.122
100.859,1.680,-160.609
100.664,1.680,-162.091
100.464,1.680,-163.574
100.263,1.680,-165.065
100.068,1.685,-166.556
99.873,1.690,-168.039
99.673,1.690,-169.522
99.472,1.690,-171.013
99.277,1.690,-172.504
99.082,1.690,-173.987
98.882,1.690,-175.469
98.681,1.690,-176.960
98.486,1.690,-178.452
98.290,1.690,-179.939
98.095,1.690,-181.426
97.900,1.690,-182.909
97.700,1.690,-184.391
97.500,1.690,-185.883
97.304,1.685,-187.374
97.109,1.680,-188.856
96.909,1.675,-190.339
96.709,1.670,-191.830
96.513,1.665,-193.321
96.318,1.658,-194.799
96.114,1.638,-196.274
95.911,1.618,-197.735
95.684,1.598,-199.191
95.456,1.577,-200.626
95.184,1.547,-202.050
94.910,1.518,-203.455
94.573,1.492,-204.848
94.228,1.467,-206.254
93.835,1.437,-207.650
93.433,1.408,-209.070
93.009,1.388,-210.485
92.580,1.367,-211.913
92.142,1.342,-213.340
91.702,1.318,-214.777
91.265,1.298,-216.214
90.829,1.277,-217.646
90.390,1.252,-219.078
89.950,1.226,-220.515
89.512,1.196,-221.952
89.077,1.166,-223.383
88.638,1.136,-224.815
88.198,1.105,-226.248
87.758,1.065,-227.682
87.318,1.025,-229.119
86.881,0.985,-230.556
86.445,0.944,-231.987
86.006,0.899,-233.419
85.566,0.855,-234.855
85.129,0.815,-236.292
84.693,0.775,-237.723
84.255,0.735,-239.155
83.814,0.695,-240.593
83.378,0.660,-242.031
82.944,0.627,-243.460
82.505,0.602,-244.888
82.064,0.578,-246.317
81.621,0.563,-247.743
81.179,0.549,-249.150
80.718,0.539,-250.543
80.259,0.529,-251.897
79.746,0.518,-253.221
79.229,0.508,-254.503
78.623,0.498,-255.745
77.997,0.487,-256.984
77.287,0.472,-258.185
76.548,0.458,-259.409
75.756,0.448,-260.611
74.942,0.437,-261.836
74.105,0.422,-263.051
73.258,0.407,-264.277
72.403,0.392,-265.501
71.541,0.377,-266.736
70.685,0.362,-267.973
69.832,0.348,-269.204
68.977,0.338,-270.433
68.123,0.327,-271.661
67.264,0.312,-272.889
66.403,0.297,-274.122
65.546,0.282,-275.355
64.691,0.266,-276.583
63.833,0.246,-277.810
62.972,0.226,-279.043
62.115,0.206,-280.276
61.260,0.186,-281.504
60.406,0.166,-282.727
59.556,0.145,-283.932
58.700,0.125,-285.111
57.858,0.106,-286.232
56.985,0.091,-287.273
56.125,0.078,-288.210
55.197,0.073,-289.011
54.231,0.068,-289.717
53.164,0.063,-290.300
51.999,0.057,-290.827
50.734,0.052,-291.285
49.392,0.047,-291.720
48.003,0.042,-292.128
46.582,0.037,-292.531
45.149,0.032,-292.926
43.708,0.027,-293.320
42.262,0.022,-293.713
40.813,0.017,-294.107
39.365,0.012,-294.501
37.918,0.007,-294.895
36.480,0.002,-295.287
35.046,0.000,-295.668
33.643,0.000,-296.032
32.255,0.000,-296.348
30.936,0.000,-296.616
29.648,0.000,-296.762
28.464,0.000,-296.838
27.302,0.004,-296.699
26.180,0.009,-296.517
25.081,0.010,-296.074
23.892,0.010,-295.583
22.757,0.015,-294.919
21.508,0.020,-294.193
20.284,0.025,-293.418
19.029,0.030,-292.623
17.781,0.035,-291.816
16.525,0.040,-291.003
15.271,0.040,-290.187
14.010,0.040,-289.367
12.748,0.045,-288.550
11.492,0.050,-287.738
10.238,0.050,-286.921
8.980,0.050,-286.103
7.724,0.055,-285.285
6.478,0.060,-284.474
5.241,0.065,-283.652
4.039,0.070,-282.851
2.872,0.075,-282.008
1.763,0.080,-281.199
0.735,0.085,-280.302
-0.260,0.091,-279.419
-1.148,0.101,-278.429
-2.048,0.114,-277.406
-2.864,0.139,-276.301
-3.711,0.164,-275.140
-4.517,0.189,-273.942
-5.341,0.214,-272.712
-6.152,0.239,-271.470
-6.973,0.264,-270.214
-7.793,0.284,-268.958
-8.613,0.304,-267.703
-9.433,0.324,-266.448
-10.251,0.343,-265.195
-11.067,0.358,-263.939
-11.886,0.372,-262.678
-12.708,0.382,-261.420
-13.527,0.392,-260.167
-14.344,0.402,-258.911
-15.164,0.410,-257.652
-15.986,0.410,-256.394
-16.806,0.410,-255.138
-17.626,0.410,-253.883
-18.444,0.409,-252.630
-19.258,0.404,-251.377
-20.066,0.398,-250.129
-20.862,0.388,-248.877
-21.645,0.378,-247.635
-22.403,0.368,-246.383
-23.140,0.357,-245.144
-23.834,0.342,-243.881
-24.520,0.325,-242.609
-25.168,0.300,-241.314
-25.812,0.276,-240.006
-26.427,0.256,-238.678
-27.048,0.235,-237.329
-27.660,0.210,-235.972
