112.339,2.580,-100.028
112.209,2.570,-101.518
112.079,2.560,-103.007
111.955,2.550,-104.497
111.829,2.540,-105.996
111.698,2.530,-107.496
111.568,2.520,-108.990
111.438,2.510,-110.484
111.309,2.500,-111.974
111.184,2.485,-113.464
111.058,2.470,-114.963
110.927,2.460,-116.462
110.798,2.450,-117.952
110.673,2.435,-119.442
110.547,2.420,-120.941
110.417,2.405,-122.440
110.287,2.389,-123.934
110.156,2.354,-125.428
110.027,2.319,-126.917
109.902,2.274,-128.407
109.777,2.228,-129.906
109.646,2.168,-131.404
109.516,2.108,-132.896
109.386,2.048,-134.389
109.257,1.988,-135.878
109.132,1.928,-137.368
109.005,1.869,-138.870
108.870,1.829,-140.372
108.734,1.789,-141.871
108.593,1.759,-143.369
108.451,1.729,-144.877
108.294,1.714,-146.383
108.135,1.700,-147.898
107.952,1.695,-149.409
107.771,1.690,-150.908
107.579,1.685,-152.405
107.388,1.680,-153.898
107.192,1.680,-155.389
106.997,1.680,-156.876
106.801,1.680,-158.364
106.606,1.680,-159.851
106.411,1.680,-161.338
106.215,1.680,-162.830
106.014,1.680,-164.321
105.815,1.680,-165.803
105.620,1.685,-167.286
105.424,1.690,-168.778
105.223,1.690,-170.268
105.024,1.690,-171.750
104.829,1.690,-173.234
104.633,1.690,-174.725
104.432,1.690,-176.216
104.233,1.690,-177.698
104.038,1.690,-179.181
103.843,1.690,-180.668
103.647,1.690,-182.156
103.451,1.690,-183.648
103.250,1.690,-185.138
103.051,1.690,-186.620
102.856,1.685,-188.103
102.660,1.680,-189.595
102.459,1.675,-191.086
102.260,1.670,-192.568
102.065,1.665,-194.051
101.868,1.658,-195.548
101.661,1.638,-197.044
101.451,1.618,-198.554
101.215,1.598,-200.062
100.972,1.577,-201.590
100.682,1.547,-203.111
100.381,1.518,-204.650
100.014,1.492,-206.173
99.644,1.467,-207.680
99.225,1.437,-209.171
98.809,1.408,-210.637
98.372,1.388,-212.095
97.938,1.367,-213.540
97.496,1.342,-214.981
97.058,1.318,-216.412
96.622,1.298,-217.845
96.184,1.277,-219.282
95.744,1.252,-220.719
95.306,1.226,-222.150
94.870,1.196,-223.582
94.432,1.166,-225.020
93.992,1.136,-226.456
93.552,1.105,-227.890
93.113,1.065,-229.323
92.674,1.025,-230.754
92.239,0.985,-232.186
91.801,0.944,-233.624
91.361,0.899,-235.059
90.922,0.855,-236.490
90.487,0.815,-237.922
90.049,0.775,-239.360
89.609,0.735,-240.795
89.171,0.695,-242.225
88.737,0.660,-243.657
88.300,0.627,-245.098
87.857,0.602,-246.536
87.414,0.578,-247.974
86.966,0.563,-249.413
86.509,0.549,-250.868
86.028,0.539,-252.322
85.523,0.529,-253.809
84.952,0.518,-255.282
84.345,0.508,-256.780
83.639,0.498,-258.235
82.910,0.487,-259.672
82.096,0.472,-261.055
81.284,0.458,-262.398
80.426,0.448,-263.702
79.580,0.437,-264.974
78.715,0.422,-266.230
